Wavelength	Intensity
5.075415444770E+2	1.136800000000E+2
5.075610948192E+2	1.147000000000E+2
5.075806451613E+2	1.161100000000E+2
5.076001955034E+2	1.226100000000E+2
5.076197458456E+2	1.295800000000E+2
5.076392961877E+2	1.310200000000E+2
5.076588465298E+2	1.327800000000E+2
5.076783968719E+2	1.348600000000E+2
5.076979472141E+2	1.359300000000E+2
5.077174975562E+2	1.374600000000E+2
5.077370478983E+2	1.372300000000E+2
5.077565982405E+2	1.373900000000E+2
5.077761485826E+2	1.378300000000E+2
5.077956989247E+2	1.412200000000E+2
5.078152492669E+2	1.451500000000E+2
5.078347996090E+2	1.451900000000E+2
5.078543499511E+2	1.455400000000E+2
5.078739002933E+2	1.462100000000E+2
5.078934506354E+2	1.462100000000E+2
5.079130009775E+2	1.466600000000E+2
5.079325513196E+2	1.485100000000E+2
5.079521016618E+2	1.506600000000E+2
5.079716520039E+2	1.531300000000E+2
5.079912023460E+2	1.537100000000E+2
5.080107526882E+2	1.546400000000E+2
5.080303030303E+2	1.559400000000E+2
5.080498533724E+2	1.616500000000E+2
5.080694037146E+2	1.678400000000E+2
5.080889540567E+2	1.658700000000E+2
5.081085043988E+2	1.642200000000E+2
5.081280547410E+2	1.629200000000E+2
5.081476050831E+2	1.680200000000E+2
5.081671554252E+2	1.735900000000E+2
5.081867057674E+2	1.739400000000E+2
5.082062561095E+2	1.747100000000E+2
5.082258064516E+2	1.757400000000E+2
5.082453567937E+2	1.773600000000E+2
5.082649071359E+2	1.795600000000E+2
5.082844574780E+2	1.834900000000E+2
5.083040078201E+2	1.878500000000E+2
5.083235581623E+2	1.925200000000E+2
5.083431085044E+2	1.895400000000E+2
5.083626588465E+2	1.870400000000E+2
5.083822091887E+2	1.891700000000E+2
5.084017595308E+2	1.915700000000E+2
5.084213098729E+2	1.943200000000E+2
5.084408602151E+2	1.957900000000E+2
5.084604105572E+2	1.975500000000E+2
5.084799608993E+2	1.997500000000E+2
5.084995112414E+2	2.022900000000E+2
5.085190615836E+2	2.053200000000E+2
5.085386119257E+2	2.081100000000E+2
5.085581622678E+2	2.112300000000E+2
