Wavelength	Intensity
1.013724340176E+3	8.538366666667E+3
1.013771260997E+3	8.530666666667E+3
1.013818181818E+3	8.550033333333E+3
1.013865102639E+3	8.579966666667E+3
1.013912023460E+3	8.613333333333E+3
1.013958944282E+3	8.652600000000E+3
1.014005865103E+3	8.683166666667E+3
1.014052785924E+3	8.710333333333E+3
1.014099706745E+3	8.703466666667E+3
1.014146627566E+3	8.690266666667E+3
1.014193548387E+3	8.673200000000E+3
1.014240469208E+3	8.652133333333E+3
1.014287390029E+3	8.640066666667E+3
1.014334310850E+3	8.631233333333E+3
1.014381231672E+3	8.622200000000E+3
1.014428152493E+3	8.622166666667E+3
1.014475073314E+3	8.614166666667E+3
1.014521994135E+3	8.614800000000E+3
1.014568914956E+3	8.607566666667E+3
1.014615835777E+3	8.609333333333E+3
1.014662756598E+3	8.600333333333E+3
1.014709677419E+3	8.582666666667E+3
1.014756598240E+3	8.556033333333E+3
1.014803519062E+3	8.524600000000E+3
1.014850439883E+3	8.450700000000E+3
1.014897360704E+3	8.421333333333E+3
1.014944281525E+3	8.396600000000E+3
1.014991202346E+3	8.381700000000E+3
1.015038123167E+3	8.370400000000E+3
1.015085043988E+3	8.360733333333E+3
1.015131964809E+3	8.351166666667E+3
1.015178885630E+3	8.333500000000E+3
1.015225806452E+3	8.278300000000E+3
1.015272727273E+3	8.242600000000E+3
1.015319648094E+3	8.207833333333E+3
1.015366568915E+3	8.180233333333E+3
1.015413489736E+3	8.150366666667E+3
1.015460410557E+3	8.124733333333E+3
1.015507331378E+3	8.102266666667E+3
1.015554252199E+3	8.043933333333E+3
1.015601173021E+3	8.003033333333E+3
1.015648093842E+3	7.963033333333E+3
1.015695014663E+3	7.921400000000E+3
1.015741935484E+3	7.882033333333E+3
1.015788856305E+3	7.842433333333E+3
1.015835777126E+3	7.808000000000E+3
1.015882697947E+3	7.776400000000E+3
1.015929618768E+3	7.718233333333E+3
1.015976539589E+3	7.688800000000E+3
1.016023460411E+3	7.658366666667E+3
1.016070381232E+3	7.624933333333E+3
1.016117302053E+3	7.593666666667E+3
1.016164222874E+3	7.557366666667E+3
1.016211143695E+3	7.524933333333E+3
1.016258064516E+3	7.487466666667E+3
1.016304985337E+3	7.409733333333E+3
1.016351906158E+3	7.369266666667E+3
1.016398826979E+3	7.324100000000E+3
1.016445747801E+3	7.292133333333E+3
1.016492668622E+3	7.259866666667E+3
1.016539589443E+3	7.231066666667E+3
1.016586510264E+3	7.204333333333E+3
1.016633431085E+3	7.146600000000E+3
1.016680351906E+3	7.103466666667E+3
1.016727272727E+3	7.058833333333E+3
1.016774193548E+3	7.002700000000E+3
1.016821114370E+3	6.946733333333E+3
1.016868035191E+3	6.894900000000E+3
1.016914956012E+3	6.851133333333E+3
1.016961876833E+3	6.814966666667E+3
1.017008797654E+3	6.763033333333E+3
1.017055718475E+3	6.750466666667E+3
1.017102639296E+3	6.733966666667E+3
1.017149560117E+3	6.713966666667E+3
1.017196480938E+3	6.694500000000E+3
1.017243401760E+3	6.665566666667E+3
1.017290322581E+3	6.635600000000E+3
1.017337243402E+3	6.597700000000E+3
1.017384164223E+3	6.513733333333E+3
1.017431085044E+3	6.465533333333E+3
1.017478005865E+3	6.420700000000E+3
1.017524926686E+3	6.373300000000E+3
1.017571847507E+3	6.327666666667E+3
1.017618768328E+3	6.287233333333E+3
1.017665689150E+3	6.254300000000E+3
1.017712609971E+3	6.204466666667E+3
1.017759530792E+3	6.181733333333E+3
1.017806451613E+3	6.161366666667E+3
1.017853372434E+3	6.137800000000E+3
1.017900293255E+3	6.118666666667E+3
1.017947214076E+3	6.093033333333E+3
1.017994134897E+3	6.066666666667E+3
1.018041055718E+3	6.042200000000E+3
1.018087976540E+3	5.994833333333E+3
1.018134897361E+3	5.969600000000E+3
1.018181818182E+3	5.943000000000E+3
1.018228739003E+3	5.910166666667E+3
1.018275659824E+3	5.874000000000E+3
1.018322580645E+3	5.833000000000E+3
1.018369501466E+3	5.792266666667E+3
1.018416422287E+3	5.717733333333E+3
1.018463343109E+3	5.688466666667E+3
1.018510263930E+3	5.665700000000E+3
1.018557184751E+3	5.647500000000E+3
1.018604105572E+3	5.633366666667E+3
1.018651026393E+3	5.618100000000E+3
1.018697947214E+3	5.600800000000E+3
1.018744868035E+3	5.583600000000E+3
1.018791788856E+3	5.538766666667E+3
1.018838709677E+3	5.515833333333E+3
1.018885630499E+3	5.491666666667E+3
1.018932551320E+3	5.469033333333E+3
1.018979472141E+3	5.443700000000E+3
1.019026392962E+3	5.420400000000E+3
1.019073313783E+3	5.391733333333E+3
1.019120234604E+3	5.367000000000E+3
1.019167155425E+3	5.318166666667E+3
1.019214076246E+3	5.296433333333E+3
1.019260997067E+3	5.275666666667E+3
1.019307917889E+3	5.258166666667E+3
1.019354838710E+3	5.238466666667E+3
1.019401759531E+3	5.217366666667E+3
1.019448680352E+3	5.193300000000E+3
1.019495601173E+3	5.141800000000E+3
1.019542521994E+3	5.121566666667E+3
1.019589442815E+3	5.104233333333E+3
1.019636363636E+3	5.090666666667E+3
1.019683284457E+3	5.079233333333E+3
1.019730205279E+3	5.067700000000E+3
1.019777126100E+3	5.055066666667E+3
1.019824046921E+3	5.035133333333E+3
1.019870967742E+3	4.989766666667E+3
1.019917888563E+3	4.962433333333E+3
1.019964809384E+3	4.936333333333E+3
1.020011730205E+3	4.910533333333E+3
1.020058651026E+3	4.890300000000E+3
1.020105571848E+3	4.877766666667E+3
1.020152492669E+3	4.866000000000E+3
1.020199413490E+3	4.842700000000E+3
1.020246334311E+3	4.831400000000E+3
1.020293255132E+3	4.817700000000E+3
1.020340175953E+3	4.806333333333E+3
1.020387096774E+3	4.794100000000E+3
1.020434017595E+3	4.776800000000E+3
1.020480938416E+3	4.760633333333E+3
1.020527859238E+3	4.744333333333E+3
1.020574780059E+3	4.701466666667E+3
1.020621700880E+3	4.679066666667E+3
1.020668621701E+3	4.653066666667E+3
1.020715542522E+3	4.634533333333E+3
1.020762463343E+3	4.614833333333E+3
1.020809384164E+3	4.606166666667E+3
1.020856304985E+3	4.601866666667E+3
1.020903225806E+3	4.599233333333E+3
1.020950146628E+3	4.594233333333E+3
1.020997067449E+3	4.590733333333E+3
1.021043988270E+3	4.582433333333E+3
1.021090909091E+3	4.570433333333E+3
1.021137829912E+3	4.557000000000E+3
1.021184750733E+3	4.542700000000E+3
1.021231671554E+3	4.526933333333E+3
1.021278592375E+3	4.490100000000E+3
1.021325513196E+3	4.470333333333E+3
1.021372434018E+3	4.449033333333E+3
1.021419354839E+3	4.425433333333E+3
1.021466275660E+3	4.402766666667E+3
1.021513196481E+3	4.381933333333E+3
1.021560117302E+3	4.370933333333E+3
1.021607038123E+3	4.363933333333E+3
1.021653958944E+3	4.371833333333E+3
1.021700879765E+3	4.377566666667E+3
1.021747800587E+3	4.386966666667E+3
1.021794721408E+3	4.391066666667E+3
1.021841642229E+3	4.387900000000E+3
1.021888563050E+3	4.379733333333E+3
1.021935483871E+3	4.363433333333E+3
1.021982404692E+3	4.327733333333E+3
1.022029325513E+3	4.304766666667E+3
1.022076246334E+3	4.284133333333E+3
1.022123167155E+3	4.264066666667E+3
1.022170087977E+3	4.245633333333E+3
1.022217008798E+3	4.230200000000E+3
1.022263929619E+3	4.218300000000E+3
1.022310850440E+3	4.208466666667E+3
1.022357771261E+3	4.205800000000E+3
1.022404692082E+3	4.210233333333E+3
1.022451612903E+3	4.213800000000E+3
1.022498533724E+3	4.216633333333E+3
1.022545454545E+3	4.214733333333E+3
1.022592375367E+3	4.209466666667E+3
1.022639296188E+3	4.203533333333E+3
1.022686217009E+3	4.176333333333E+3
1.022733137830E+3	4.164166666667E+3
1.022780058651E+3	4.150900000000E+3
1.022826979472E+3	4.142766666667E+3
1.022873900293E+3	4.133333333333E+3
1.022920821114E+3	4.127300000000E+3
1.022967741935E+3	4.120100000000E+3
1.023014662757E+3	4.105333333333E+3
1.023061583578E+3	4.097833333333E+3
1.023108504399E+3	4.087166666667E+3
1.023155425220E+3	4.083466666667E+3
1.023202346041E+3	4.079400000000E+3
1.023249266862E+3	4.074633333333E+3
1.023296187683E+3	4.069366666667E+3
1.023343108504E+3	4.064900000000E+3
1.023390029326E+3	4.049900000000E+3
1.023436950147E+3	4.040166666667E+3
1.023483870968E+3	4.030433333333E+3
1.023530791789E+3	4.025333333333E+3
1.023577712610E+3	4.023400000000E+3
1.023624633431E+3	4.021700000000E+3
1.023671554252E+3	4.024600000000E+3
1.023718475073E+3	4.018433333333E+3
1.023765395894E+3	4.012933333333E+3
1.023812316716E+3	4.004400000000E+3
1.023859237537E+3	3.995500000000E+3
1.023906158358E+3	3.983866666667E+3
1.023953079179E+3	3.970966666667E+3
1.024000000000E+3	3.961933333333E+3
1.024046920821E+3	3.943700000000E+3
1.024093841642E+3	3.937900000000E+3
1.024140762463E+3	3.936966666667E+3
1.024187683284E+3	3.942533333333E+3
1.024234604106E+3	3.949933333333E+3
1.024281524927E+3	3.959066666667E+3
1.024328445748E+3	3.964966666667E+3
1.024375366569E+3	3.969800000000E+3
1.024422287390E+3	3.957666666667E+3
1.024469208211E+3	3.942033333333E+3
1.024516129032E+3	3.921300000000E+3
1.024563049853E+3	3.893400000000E+3
1.024609970674E+3	3.865933333333E+3
1.024656891496E+3	3.844833333333E+3
1.024703812317E+3	3.845433333333E+3
1.024750733138E+3	3.859133333333E+3
1.024797653959E+3	3.885666666667E+3
1.024844574780E+3	3.914566666667E+3
1.024891495601E+3	3.947200000000E+3
1.024938416422E+3	3.972000000000E+3
1.024985337243E+3	3.989766666667E+3
1.025032258065E+3	3.991766666667E+3
1.025079178886E+3	3.948566666667E+3
1.025126099707E+3	3.907933333333E+3
1.025173020528E+3	3.865066666667E+3
1.025219941349E+3	3.827966666667E+3
1.025266862170E+3	3.798766666667E+3
1.025313782991E+3	3.780166666667E+3
1.025360703812E+3	3.773800000000E+3
1.025407624633E+3	3.809933333333E+3
1.025454545455E+3	3.854700000000E+3
1.025501466276E+3	3.905333333333E+3
1.025548387097E+3	3.957433333333E+3
1.025595307918E+3	3.994633333333E+3
1.025642228739E+3	4.019000000000E+3
1.025689149560E+3	4.028400000000E+3
1.025736070381E+3	4.023766666667E+3
1.025782991202E+3	3.951466666667E+3
1.025829912023E+3	3.889466666667E+3
1.025876832845E+3	3.831933333333E+3
1.025923753666E+3	3.778633333333E+3
1.025970674487E+3	3.741200000000E+3
1.026017595308E+3	3.723966666667E+3
1.026064516129E+3	3.753900000000E+3
1.026111436950E+3	3.808966666667E+3
1.026158357771E+3	3.874100000000E+3
1.026205278592E+3	3.945066666667E+3
1.026252199413E+3	4.010366666667E+3
1.026299120235E+3	4.050600000000E+3
1.026346041056E+3	4.065933333333E+3
1.026392961877E+3	4.047266666667E+3
1.026439882698E+3	3.994200000000E+3
1.026486803519E+3	3.844266666667E+3
1.026533724340E+3	3.771533333333E+3
1.026580645161E+3	3.719866666667E+3
1.026627565982E+3	3.692600000000E+3
1.026674486804E+3	3.697033333333E+3
1.026721407625E+3	3.729166666667E+3
1.026768328446E+3	3.846366666667E+3
1.026815249267E+3	3.919066666667E+3
1.026862170088E+3	3.978200000000E+3
1.026909090909E+3	4.006766666667E+3
1.026956011730E+3	4.000833333333E+3
1.027002932551E+3	3.963766666667E+3
1.027049853372E+3	3.902633333333E+3
1.027096774194E+3	3.840566666667E+3
1.027143695015E+3	3.716566666667E+3
1.027190615836E+3	3.679633333333E+3
1.027237536657E+3	3.658766666667E+3
1.027284457478E+3	3.662566666667E+3
1.027331378299E+3	3.689833333333E+3
1.027378299120E+3	3.731933333333E+3
1.027425219941E+3	3.784633333333E+3
1.027472140762E+3	3.868800000000E+3
1.027519061584E+3	3.895233333333E+3
1.027565982405E+3	3.899166666667E+3
1.027612903226E+3	3.888866666667E+3
1.027659824047E+3	3.858733333333E+3
1.027706744868E+3	3.823266666667E+3
1.027753665689E+3	3.785900000000E+3
1.027800586510E+3	3.747766666667E+3
1.027847507331E+3	3.695800000000E+3
1.027894428152E+3	3.684400000000E+3
1.027941348974E+3	3.683866666667E+3
1.027988269795E+3	3.688933333333E+3
1.028035190616E+3	3.708000000000E+3
1.028082111437E+3	3.723233333333E+3
1.028129032258E+3	3.761166666667E+3
1.028175953079E+3	3.773400000000E+3
1.028222873900E+3	3.786266666667E+3
1.028269794721E+3	3.793400000000E+3
1.028316715543E+3	3.794266666667E+3
1.028363636364E+3	3.788433333333E+3
1.028410557185E+3	3.771766666667E+3
1.028457478006E+3	3.753033333333E+3
1.028504398827E+3	3.703700000000E+3
1.028551319648E+3	3.680333333333E+3
1.028598240469E+3	3.662166666667E+3
1.028645161290E+3	3.651566666667E+3
1.028692082111E+3	3.650733333333E+3
1.028739002933E+3	3.660400000000E+3
1.028785923754E+3	3.682466666667E+3
1.028832844575E+3	3.728600000000E+3
1.028879765396E+3	3.746900000000E+3
1.028926686217E+3	3.761733333333E+3
1.028973607038E+3	3.763800000000E+3
1.029020527859E+3	3.758733333333E+3
1.029067448680E+3	3.742500000000E+3
1.029114369501E+3	3.718500000000E+3
1.029161290323E+3	3.685366666667E+3
1.029208211144E+3	3.630300000000E+3
1.029255131965E+3	3.613800000000E+3
1.029302052786E+3	3.606633333333E+3
1.029348973607E+3	3.608300000000E+3
1.029395894428E+3	3.621233333333E+3
1.029442815249E+3	3.644800000000E+3
1.029489736070E+3	3.708600000000E+3
1.029536656891E+3	3.738466666667E+3
1.029583577713E+3	3.754200000000E+3
1.029630498534E+3	3.757233333333E+3
1.029677419355E+3	3.745800000000E+3
1.029724340176E+3	3.723666666667E+3
1.029771260997E+3	3.691700000000E+3
1.029818181818E+3	3.656066666667E+3
1.029865102639E+3	3.597600000000E+3
1.029912023460E+3	3.579800000000E+3
1.029958944282E+3	3.572533333333E+3
1.030005865103E+3	3.571266666667E+3
1.030052785924E+3	3.581300000000E+3
1.030099706745E+3	3.598100000000E+3
1.030146627566E+3	3.640933333333E+3
1.030193548387E+3	3.661533333333E+3
1.030240469208E+3	3.677133333333E+3
1.030287390029E+3	3.689633333333E+3
1.030334310850E+3	3.697300000000E+3
1.030381231672E+3	3.696333333333E+3
1.030428152493E+3	3.687066666667E+3
1.030475073314E+3	3.670400000000E+3
1.030521994135E+3	3.623766666667E+3
1.030568914956E+3	3.597466666667E+3
1.030615835777E+3	3.577366666667E+3
1.030662756598E+3	3.563833333333E+3
1.030709677419E+3	3.554400000000E+3
1.030756598240E+3	3.553733333333E+3
1.030803519062E+3	3.559033333333E+3
1.030850439883E+3	3.586966666667E+3
1.030897360704E+3	3.609766666667E+3
1.030944281525E+3	3.634266666667E+3
1.030991202346E+3	3.663466666667E+3
1.031038123167E+3	3.680200000000E+3
1.031085043988E+3	3.691466666667E+3
1.031131964809E+3	3.691266666667E+3
1.031178885630E+3	3.676700000000E+3
1.031225806452E+3	3.621100000000E+3
1.031272727273E+3	3.584466666667E+3
1.031319648094E+3	3.547233333333E+3
1.031366568915E+3	3.510800000000E+3
1.031413489736E+3	3.490000000000E+3
1.031460410557E+3	3.489433333333E+3
1.031507331378E+3	3.541600000000E+3
1.031554252199E+3	3.586466666667E+3
1.031601173021E+3	3.638366666667E+3
1.031648093842E+3	3.685066666667E+3
1.031695014663E+3	3.719000000000E+3
1.031741935484E+3	3.737066666667E+3
1.031788856305E+3	3.737200000000E+3
1.031835777126E+3	3.721566666667E+3
1.031882697947E+3	3.642333333333E+3
1.031929618768E+3	3.592666666667E+3
1.031976539589E+3	3.540933333333E+3
1.032023460411E+3	3.498100000000E+3
1.032070381232E+3	3.477166666667E+3
1.032117302053E+3	3.472033333333E+3
1.032164222874E+3	3.518866666667E+3
1.032211143695E+3	3.563133333333E+3
1.032258064516E+3	3.613866666667E+3
1.032304985337E+3	3.666700000000E+3
1.032351906158E+3	3.711866666667E+3
1.032398826979E+3	3.744933333333E+3
1.032445747801E+3	3.751633333333E+3
1.032492668622E+3	3.737933333333E+3
1.032539589443E+3	3.648500000000E+3
1.032586510264E+3	3.594633333333E+3
1.032633431085E+3	3.543833333333E+3
1.032680351906E+3	3.509366666667E+3
1.032727272727E+3	3.484233333333E+3
1.032774193548E+3	3.470300000000E+3
1.032821114370E+3	3.493300000000E+3
1.032868035191E+3	3.525000000000E+3
1.032914956012E+3	3.564233333333E+3
1.032961876833E+3	3.605500000000E+3
1.033008797654E+3	3.640300000000E+3
1.033055718475E+3	3.659633333333E+3
1.033102639296E+3	3.670933333333E+3
1.033149560117E+3	3.670666666667E+3
1.033196480938E+3	3.637533333333E+3
1.033243401760E+3	3.613200000000E+3
1.033290322581E+3	3.584533333333E+3
1.033337243402E+3	3.563733333333E+3
1.033384164223E+3	3.541433333333E+3
1.033431085044E+3	3.529100000000E+3
1.033478005865E+3	3.532933333333E+3
1.033524926686E+3	3.547833333333E+3
1.033571847507E+3	3.563900000000E+3
1.033618768328E+3	3.581766666667E+3
1.033665689150E+3	3.595833333333E+3
1.033712609971E+3	3.603166666667E+3
1.033759530792E+3	3.612800000000E+3
1.033806451613E+3	3.624400000000E+3
1.033853372434E+3	3.621966666667E+3
1.033900293255E+3	3.614900000000E+3
1.033947214076E+3	3.609700000000E+3
1.033994134897E+3	3.602766666667E+3
1.034041055718E+3	3.597033333333E+3
1.034087976540E+3	3.591666666667E+3
1.034134897361E+3	3.587733333333E+3
1.034181818182E+3	3.584066666667E+3
1.034228739003E+3	3.583766666667E+3
1.034275659824E+3	3.590033333333E+3
1.034322580645E+3	3.597566666667E+3
1.034369501466E+3	3.609233333333E+3
1.034416422287E+3	3.618366666667E+3
1.034463343109E+3	3.628400000000E+3
1.034510263930E+3	3.629366666667E+3
1.034557184751E+3	3.629600000000E+3
1.034604105572E+3	3.630833333333E+3
1.034651026393E+3	3.627800000000E+3
1.034697947214E+3	3.624900000000E+3
1.034744868035E+3	3.622600000000E+3
1.034791788856E+3	3.618000000000E+3
1.034838709677E+3	3.619166666667E+3
1.034885630499E+3	3.615000000000E+3
1.034932551320E+3	3.611600000000E+3
1.034979472141E+3	3.614066666667E+3
1.035026392962E+3	3.617500000000E+3
1.035073313783E+3	3.623633333333E+3
1.035120234604E+3	3.631766666667E+3
1.035167155425E+3	3.654566666667E+3
1.035214076246E+3	3.665166666667E+3
1.035260997067E+3	3.670600000000E+3
1.035307917889E+3	3.671833333333E+3
1.035354838710E+3	3.669933333333E+3
1.035401759531E+3	3.667066666667E+3
1.035448680352E+3	3.665466666667E+3
1.035495601173E+3	3.654500000000E+3
1.035542521994E+3	3.650200000000E+3
1.035589442815E+3	3.643000000000E+3
1.035636363636E+3	3.642533333333E+3
1.035683284457E+3	3.640200000000E+3
1.035730205279E+3	3.637566666667E+3
1.035777126100E+3	3.644100000000E+3
1.035824046921E+3	3.647700000000E+3
1.035870967742E+3	3.656400000000E+3
1.035917888563E+3	3.664600000000E+3
1.035964809384E+3	3.674533333333E+3
1.036011730205E+3	3.682000000000E+3
1.036058651026E+3	3.687566666667E+3
1.036105571848E+3	3.690266666667E+3
1.036152492669E+3	3.683033333333E+3
1.036199413490E+3	3.676266666667E+3
1.036246334311E+3	3.672500000000E+3
1.036293255132E+3	3.667066666667E+3
1.036340175953E+3	3.662300000000E+3
1.036387096774E+3	3.662766666667E+3
1.036434017595E+3	3.662366666667E+3
1.036480938416E+3	3.658700000000E+3
1.036527859238E+3	3.655833333333E+3
1.036574780059E+3	3.660566666667E+3
1.036621700880E+3	3.662366666667E+3
1.036668621701E+3	3.667200000000E+3
1.036715542522E+3	3.671100000000E+3
1.036762463343E+3	3.677433333333E+3
1.036809384164E+3	3.674966666667E+3
1.036856304985E+3	3.671366666667E+3
1.036903225806E+3	3.668366666667E+3
1.036950146628E+3	3.662633333333E+3
1.036997067449E+3	3.658566666667E+3
1.037043988270E+3	3.654500000000E+3
1.037090909091E+3	3.656366666667E+3
1.037137829912E+3	3.652800000000E+3
1.037184750733E+3	3.658166666667E+3
1.037231671554E+3	3.660666666667E+3
1.037278592375E+3	3.660566666667E+3
1.037325513196E+3	3.660533333333E+3
1.037372434018E+3	3.657966666667E+3
1.037419354839E+3	3.655266666667E+3
1.037466275660E+3	3.644733333333E+3
1.037513196481E+3	3.641700000000E+3
1.037560117302E+3	3.637666666667E+3
1.037607038123E+3	3.632333333333E+3
1.037653958944E+3	3.626766666667E+3
1.037700879765E+3	3.622366666667E+3
1.037747800587E+3	3.618733333333E+3
1.037794721408E+3	3.608700000000E+3
1.037841642229E+3	3.611233333333E+3
1.037888563050E+3	3.612800000000E+3
1.037935483871E+3	3.615966666667E+3
1.037982404692E+3	3.619500000000E+3
1.038029325513E+3	3.621533333333E+3
1.038076246334E+3	3.626433333333E+3
1.038123167155E+3	3.618733333333E+3
1.038170087977E+3	3.613900000000E+3
1.038217008798E+3	3.606200000000E+3
1.038263929619E+3	3.600133333333E+3
1.038310850440E+3	3.594466666667E+3
1.038357771261E+3	3.589533333333E+3
1.038404692082E+3	3.587566666667E+3
1.038451612903E+3	3.576166666667E+3
1.038498533724E+3	3.573000000000E+3
1.038545454545E+3	3.564566666667E+3
1.038592375367E+3	3.559133333333E+3
1.038639296188E+3	3.555700000000E+3
1.038686217009E+3	3.552066666667E+3
1.038733137830E+3	3.553866666667E+3
1.038780058651E+3	3.551500000000E+3
1.038826979472E+3	3.552633333333E+3
1.038873900293E+3	3.552533333333E+3
1.038920821114E+3	3.552933333333E+3
1.038967741935E+3	3.548600000000E+3
1.039014662757E+3	3.545966666667E+3
1.039061583578E+3	3.544733333333E+3
1.039108504399E+3	3.536600000000E+3
1.039155425220E+3	3.534233333333E+3
1.039202346041E+3	3.530066666667E+3
1.039249266862E+3	3.527000000000E+3
1.039296187683E+3	3.521566666667E+3
1.039343108504E+3	3.515766666667E+3
1.039390029326E+3	3.508733333333E+3
1.039436950147E+3	3.496866666667E+3
1.039483870968E+3	3.495633333333E+3
1.039530791789E+3	3.495866666667E+3
1.039577712610E+3	3.499233333333E+3
1.039624633431E+3	3.498766666667E+3
1.039671554252E+3	3.504900000000E+3
1.039718475073E+3	3.500566666667E+3
1.039765395894E+3	3.497233333333E+3
1.039812316716E+3	3.493400000000E+3
1.039859237537E+3	3.489300000000E+3
1.039906158358E+3	3.486933333333E+3
1.039953079179E+3	3.482066666667E+3
1.040000000000E+3	3.485800000000E+3
1.040046920821E+3	3.485500000000E+3
1.040093841642E+3	3.486033333333E+3
1.040140762463E+3	3.487000000000E+3
1.040187683284E+3	3.487800000000E+3
1.040234604106E+3	3.486133333333E+3
1.040281524927E+3	3.486033333333E+3
1.040328445748E+3	3.486933333333E+3
1.040375366569E+3	3.483733333333E+3
1.040422287390E+3	3.480400000000E+3
1.040469208211E+3	3.479033333333E+3
1.040516129032E+3	3.473833333333E+3
1.040563049853E+3	3.469800000000E+3
1.040609970674E+3	3.465700000000E+3
1.040656891496E+3	3.468366666667E+3
1.040703812317E+3	3.469166666667E+3
